nom_banque;code_etab;nom_etab;code_agence;nom_agence;rue;place_id;place_name;rating;user_ratings_total;geopoints
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;136;BLAIN;RUE DES DROITS DE L HOMME;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;137;NOZAY;12B PL DE L'EGLISE;ChIJm0ETJR1dD0gR2PdmczngN04;Caisse d'Epargne Nozay;3.3;13.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;142;SEVRE ET GOULAINE;445 ROUTE DE CLISSON;ChIJdfLlRKDoBUgRFGVR_jb5ohg;Caisse d'Epargne Sevre et Goulaine;2.8;8.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;143;VERTOU;4 AVENUE DE MORGES;ChIJQyilACvmBUgRW0udWeyrdOU;Caisse d'Epargne Vertou;3.3;13.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;145;SAINT SEBASTIEN;30 RUE MAURICE DANIEL;ChIJ0QRkgzLvBUgRqHZRQvUuvec;Caisse d'Epargne Saint Sebastien;2.8;34.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;153;ROND POINT DE PARIS;8 RUE GENERAL BUAT;ChIJAed3dfLuBUgRRBewxCAcHt0;Caisse d'Epargne Rond Point de Paris;2.3;27.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;154;DALBY;72 BD DALBY;ChIJD672vcLuBUgR04Fv3Z9dIq0;Caisse d'Epargne Dalby;4.4;79.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;155;VIEUX DOULON;2 BD DU MANOIR  ST-LO;ChIJN2Q-YA7vBUgRNQxHeD06r-w;Caisse d'Epargne du Vieux Doulon;1.8;6.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;156;JULES VERNE;45 RUE JULES GRANDJOUAN;ChIJJR9YwqzvBUgRV-LpnHk6Ek0;Caisse d'Epargne Jules Verne;3.5;33.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;171;BOUGUENAIS;2 RUE EUGENE POTTIER;ChIJW44s-DzrBUgRyPT6v4tQwmI;Caisse d'Epargne Bouguenais;3.8;13.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;174;LE PELLERIN;1 RUE DU CLOS GRILLE;ChIJdTfdYcuWBUgRy8kmRiShoIg;Caisse d'Epargne Le Pellerin;2.2;5.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;175;TROIS MOULINS;87 R ARISTIDE BRIAND;ChIJ17k1JGnpBUgRiDfnl87o6E0;Caisse d'Epargne Trois Moulins;3.6;16.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;180;REZE OCEANE;129 RUE ERNEST  SAUVESTRE;ChIJB0OUnJ7pBUgRE7qvNxAraV4;Caisse d'Epargne Reze Oceane;2.0;17.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;183;GRASLIN;2 PLACE GRASLIN;ChIJ__9vF2rsBUgRo62cLFSa29U;Caisse d'Epargne Bretagne Pays de Loire;5.0;1.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;184;CONTRESCARPE;20 RUE CONTRESCARPE;ChIJtx07l6fuBUgRwryoG1xbKP0;Caisse d'Epargne Agence du Quotidien Nantes;1.7;21.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;208;LONGCHAMP;103 BLD ROBERT SCHUMAN;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;211;PONT DU CENS;76 ROUTE DE RENNES;ChIJqwvelsXtBUgRKw-54fIjKdo;Caisse d'Epargne Pont du Cens;1.8;26.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;212;PONT MORAND;1 RUE PAUL BELLAMY;ChIJU3A82qPuBUgRDOo1U9k-s5E;Caisse d'Epargne Pont Morand;3.3;35.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;221;SAINTE-THERESE;103 BD  DES AMERICAINS;ChIJ4dfXpzDsBUgRHNSMDqgysAo;Caisse d'Epargne Sainte-Therese;1.8;28.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;235;AIGREFEUILLE;11 ROUTE DE NANTES;ChIJYaimjzncBUgR_S1GF-KpGUw;Caisse d'Epargne Aigrefeuille;3.0;6.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;238;CHATEAUBRIANT;8 RUE MICHEL GRIMAULT;ChIJMcoDQ1VKD0gROAz3SlEMqbc;Caisse d'Epargne Chateaubriant;2.4;14.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;243;ANCENIS;22 BD DR MOUTEL;ChIJs1hMA20DBkgREuXQd_ERGWM;Caisse d'Epargne Ancenis;2.6;35.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;247;LEGE;C CIAL VISITANDINES;ChIJx-AlVCTKBUgRi-eoFFfw-oU;Caisse d'Epargne Lege;2.3;12.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;255;LES JUSTICES ANGERS;26 PL DES JUSTICES;ChIJCzMrVXl4CEgRXPrBx7eLBnw;Caisse d'Epargne Les Justices Angers;2.3;3.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;263;SAUMUR SAINT-PIERRE;36 PL SAINT-PIERRE;ChIJQ4CYpS73B0gRf6Op7-3mifQ;Caisse d'Epargne Saumur Saint-Pierre;1.8;20.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;264;LES PONTS;90 AV GAL DE GAULLE;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;268;ALLONNES;157 RUE ALBERT POTTIER;ChIJVepwQIpX_UcR4J7p9rUYG_I;Caisse d'Epargne Allonnes;2.1;7.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;274;LONGUE;12 PL DE LA MAIRIE;ChIJX0Plxm_8B0gRcalNsVh5YaM;Caisse d'Epargne Longue;2.3;7.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;277;NOYANT-MEON;PLACE DE L EGLISE;ChIJr1M-YDas4kcRf27-QQyKI_Q;Caisse d'Epargne Noyant-Meon;0.0;0.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;278;GENNES;3 PLACE DE L'ETOILE;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;291;LES PONTS DE CE;25 RUE DAVID D'ANGERS;ChIJIbtQzM3XB0gRD4rd2fJlm2A;Caisse d'Epargne Les Ponts de Ce;3.7;3.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;293;BRISSAC QUINCE;4 PLACE JEAN DUPE;ChIJMX6BXDPaB0gRTAxMaIjieY4;Caisse d'Epargne Brissac Quince;2.4;5.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;323;MONPLAISIR;PLACE DE L EUROPE;ChIJnfPcp6x5CEgRY4HJb4Re81Q;Caisse d'Epargne Monplaisir;2.2;15.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;324;LES PLANTES;ANGLE R SAVARY LISE;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;334;MONTREUIL-JUIGNE;2 RUE VICTOR HUGO;ChIJH1Voeyl8CEgRoORXh6MxxsU;Caisse d'Epargne Montreuil-Juigne;2.2;11.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;359;TORFOU;44 RUE NATIONALE;ChIJyUYzoRRuBkgRyKAnNqj6J8I;Caisse d'Epargne Torfou;0.0;0.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;364;CHEMILLE;189 RUE NATIONALE;ChIJEUE-9gA0BkgRyMNlrxSUXC0;Caisse d'Epargne Chemille;1.9;13.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;412;CRAON;2 PROMENADE CHARLES DE GAULLE;ChIJM2SRy3rpCEgRxR0prZUFltk;Caisse d'Epargne Craon;2.1;7.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;431;FRESNAY SUR SARTHE;8 PL  DE LA REPUBLIQUE;ChIJpzq7oUp24kcRJUknbmYNarE;Caisse d'Epargne Fresnay sur Sarthe;2.3;3.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;442;BONNETABLE;9 RUE DU MARECHAL JOFFRE;ChIJd7XfL_Nb4kcRR_2q72M_-aA;Caisse d'Epargne Bonnetable;3.0;10.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;453;LOUE;5 RUE MARCHANDE;ChIJjwla6Q4uCEgR0mcuh4Ctggw;Caisse d'Epargne Loue;3.0;1.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;458;LA FLECHE;71 GRANDE RUE;ChIJS1UELLoeCEgRYHltKExNnSM;Caisse d'Epargne La Fleche;2.0;20.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;483;LES HERBIERS;7B RUE DU TOURNIQUET;ChIJZzmrVxthBkgR-4klfrFOkRg;Caisse d'Epargne Les Herbiers;1.9;19.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;535;LA TRANCHE-SUR-MER;6 RUE VICTOR HUGO;ChIJXZz6CvoPBEgR8pXZEqOp0LI;Caisse d'Epargne La Tranche-sur-Mer;3.1;8.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;545;CASTELNAU;71 BD DE CASTELNAU;ChIJvxcz6vpnBEgRjPXaxoLzT5c;Caisse d'Epargne Castelnau;2.4;12.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;550;OLONNE-SUR-MER;269 AV FRANCOIS MITTERRAND;ChIJaZ-C9jFdBEgRGuSFkjs2pYs;Caisse d'Epargne Olonne-sur-Mer;3.0;6.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;554;CHALLANS;7 RUE BONNE FONTAINE;ChIJMbMh4XirBUgRWF2r6RJnu5s;Caisse d'Epargne Challans;3.8;8.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;559;BRETIGNOLLES SUR MER;PLACE DE LA MAIRIE;ChIJbY2bJ4hZBEgRie1W-nipnmY;Caisse d'Epargne Bretignolles sur Mer;2.4;5.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;570;ETOILE;28 RUE JANKOWSKI;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;583;PONTLIEUE;11 ET 13 AV GEORGES DURAND;ChIJxdORjiOJ4kcRlcyGlVxGlXc;Caisse d'Epargne Les Maillets;1.2;23.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;586;PARIGNE L'EVEQUE;13 R DR GALLOUEDEC;ChIJwbyiUozy4kcRteHfrftdA-A;Caisse d'Epargne Parigne l'Eveque;3.0;2.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;588;ECOMMOY;24 PLACE DE LA REPUBLIQUE;ChIJ_V9pp26U4kcRoXRlpgBhOlA;Caisse d'Epargne Ecommoy;3.5;2.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;617;LA SUZE;12 PLACE DU MARCHE;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;623;LES MAILLETS;195 RUE DES MAILLETS;ChIJxdORjiOJ4kcRlcyGlVxGlXc;Caisse d'Epargne Les Maillets;1.2;23.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;634;HABITAT SARTHE;48 BOULEVARD ROBERT JARRY;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;635;BALLON;27 RUE PAUL ILIAS;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;11214;CTRE AFF.MAINE ET LOIRE - CHOLET;2 RUE TRAVOT;ChIJq6e95qVGBkgRTJ5ieladwHA;Caisse d'Epargne Travot;2.4;12.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22002;BREST HOTEL DE VILLE;5, RUE FREZIER;ChIJXZJO_OG7FkgRADl8pGVW1IQ;Caisse d'Epargne Brest Hotel de Ville;2.3;32.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22023;PLOUGASTEL-DAOULAS;12, RUE DE L'EGLISE;ChIJxZ6kXBi3FkgRmpjuDzWSP9I;Caisse d'Epargne Plougastel-Daoulas;2.3;6.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22079;QUIMPER MADEC;8  RUE RENE MADC;ChIJeaeVwJLVEEgRyjGUn0UFQYo;Caisse d'Epargne Quimper Madec;1.6;38.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22081;QUIMPER GOURVILY;43 ROUTE DU LOCH;ChIJ16MqwPTVEEgRyUFEcbXCzU0;Caisse d'Epargne Quimper Gourvily;2.1;12.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22082;QUIMPER LES 4 VENTS;3 RUE DU DAUPHINE;ChIJo8aPp_LVEEgR6ild1oCVeMg;Caisse d'Epargne Quimper les 4 Vents;2.5;15.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22084;QUIMPER PRAT MARIA;72, RUE DE BENODET;ChIJnZIoXbzVEEgRz358uMohVAw;Caisse d'Epargne Quimper Prat Maria;3.2;5.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22095;DOUARNENEZ;12, RUE JEAN BARRE;ChIJ9wFKmMTQFkgRL2vQGCNa_CI;Caisse d'Epargne Douarnenez;4.1;14.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22097;AUDIERNE;7, QUAI ANATOLE FRANCE;ChIJOVUD_HjgFkgRn4tCGT7dPdk;Caisse d'Epargne Audierne;2.0;16.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22103;LE GUILVINEC;18, RUE DE LA PAIX;ChIJn3udiPAwF0gRZngQuqBGsfY;Caisse d'Epargne Le Guilvinec;2.3;3.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22106;CHATEAUNEUF-DU-FAOU;PLACE DU MARCHE;ChIJ0fTEmvIXEUgRL9K-e5qoTqQ;Caisse d'Epargne Chateauneuf-du-Faou;2.0;2.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22138;PLERIN;27, RUE DU COMMERCE;ChIJX2WiaLcCDkgR3QpNaGieWqo;Caisse d'Epargne Plerin;3.6;9.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22147;ERQUY;30, RUE FOCH;ChIJn5pQW2sLDkgRQssB-vOX13s;Caisse d'Epargne Erquy;5.0;1.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22149;PLOUHA;2, AVENUE LAENNEC;ChIJy86U6ob4EUgRuVH3kPEFuuo;Caisse d'Epargne Plouha;4.0;3.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22153;LANNION;1, RUE DES AUGUSTINS;ChIJU2hlbekrEkgRWnrXKILMipI;Caisse d'Epargne Lannion;2.2;29.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22200;RENNES JANVIER;12, AVENUE JANVIER;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22201;RENNES NEMOURS;1 RUE DE  NEMOURS;ChIJZ22EYTPeDkgRZcFSgiabnBs;Caisse d'Epargne Agence du Quotidien Rennes;1.3;21.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22206;BETTON;59 AVENUE D'ARMORIQUE;ChIJq1v_IF7cDkgRjxG7Uc138Ro;Caisse d'Epargne Betton;2.3;9.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22208;SAINT-GREGOIRE;CENTRE COMMERCIAL LA FORGE;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22209;RENNES SARAH BERNHARDT;CENTRE COMMERCIAL;ChIJ5Xn7pcPfDkgRhC5C_9sQ-h0;Caisse d'Epargne Rennes Sarah Bernhardt;1.6;16.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22210;RENNES PIGEON BLANC;262, RUE DE NANTES;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22217;RENNES BINQUENAIS;30, BD OSCAR LEROUX;ChIJezcJWLzfDkgRwDa4XPsMVDw;Caisse d'Epargne Rennes Binquenais;2.7;9.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22220;RENNES BOURG-L'EVEQUE;1, BD DE LATTRE DE TASSIGNY;ChIJybeOsC_eDkgRvUNHrqbcc_s;Caisse d'Epargne Rennes Bourg-l'Eveque;1.5;24.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22225;MORDELLES;42 AVENUE DU MARECHAL LECLERC;ChIJm6VBl6LiDkgRnNYTef0Gya8;Caisse d'Epargne Mordelles;4.5;41.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22226;CESSON-SEVIGNE;2, RUE SAINT MARTIN;ChIJ3WG17i3ZDkgRdfLSSGOIn48;Caisse d'Epargne Cesson-Sevigne;3.1;15.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22227;CHANTEPIE;75  AVENUE ANDRE BONNIN;ChIJFVDMGkjfDkgRzm89gqQqKcE;Caisse d'Epargne Chantepie;2.9;7.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22229;CHATEAUGIRON;7, PLACE DU GATES;ChIJiea5uGsoD0gRepm_f_Ohzvo;Caisse d'Epargne Chateaugiron;2.3;15.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22238;GUICHEN;8, RUE DU 11 NOVEMBRE;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22240;VITRE;2 ROUTE DE DOMALAIN;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22244;JANZE;12, RUE DU DOCTEUR ROUX;ChIJtcGPWHIvD0gRrdZZffWpY44;Caisse d'Epargne Janze;3.0;2.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22264;SAINT-BRICE-EN-COGLES;4, RUE CHATEAUBRIAND;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22266;SAINT-MALO PARAME;21 RUE GUSTAVE FLAUBERT;ChIJ63vKCdKDDkgRa7dL2HFddUc;Caisse d'Epargne Saint-Malo Parame;2.1;8.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22269;SAINT-MALO SAINT-SERVAN;33, RUE VILLE PEPIN;ChIJe6sPREeBDkgRvpl8JN4nN8M;Caisse d'Epargne Saint-Malo Saint-Servan;4.0;5.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22270;DOL DE BRETAGNE;12, GRANDE RUE DES STUART;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22276;PLEURTUIT;10, RUE DE DINARD;ChIJFboIgXWHDkgRt4QRSQCCNm0;Caisse d'Epargne Pleurtuit;3.0;2.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22301;LORIENT KERVENANEC;CENTRE COMMERCIAL;ChIJ2ZwJdQ9fEEgRVCxjzaSauvg;Caisse d'Epargne Lorient Keryado;3.0;8.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22304;QUEVEN;46, RUE JEAN-JAURES;ChIJtTPEo1ZfEEgRMwW8p9AYLyc;Caisse d'Epargne Queven;2.9;10.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22308;PLUMELIAU;5, RUE DE LA REPUBLIQUE;ChIJ36d0qWAxEEgRWQTJ7Cf4tBE;Caisse d'Epargne Plumeliau;5.0;1.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22312;BAUD;15, RUE DE LA MAIRIE;ChIJ1y86fNA5EEgR1lEJLdOrcPU;Caisse d'Epargne Baud;3.0;4.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22316;INZINZAC-LOCHRIST;11, QUARTIER JULIEN LEGRAND;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22321;PLOEMEUR;CENTRE COMMERCIAL;ChIJUd8DqWn1EEgRUY4lhIfCTtY;Caisse d'Epargne Ploemeur;2.8;8.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22323;LARMOR-PLAGE;6 PLACE NOTRE-DAME;ChIJTfDvjXFgEEgROo9lCaI3X3A;Caisse d'Epargne Larmor-Plage;3.8;4.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22326;LOCMIQUELIC;40, ROUTE DE PORT-LOUIS;ChIJ1e2evhxeEEgRXJcaheZRY04;Caisse d'Epargne Locmiquelic;3.6;5.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22327;CAUDAN;9, RUE DE LA LIBERATION;;;;;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22354;AG. VANNES MENIMUR;5, AVENUE PAUL CEZANNE;ChIJvyUz1MEeEEgR3iDByQ2dQbY;Caisse d'Epargne Ag. Vannes Menimur;3.2;5.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22358;SAINT-AVE;16, RUE DUGUESCLIN;ChIJx0biVUweEEgRt0m_MukNxg8;Caisse d'Epargne Saint-Ave;2.4;17.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22359;LOCMINE;7, ROND-POINT DE LA REPUBLIQUE;ChIJcQVlM2AvEEgRz2GufF8zMMQ;Caisse d'Epargne Locmine;2.8;5.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22363;QUIBERON;RUE DE VERDUN;ChIJz0DJ0QF0EEgR8M7DD-NBsoA;Caisse d'Epargne Quiberon;1.0;3.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22367;AG. VANNES OUEST;98, AVENUE DE LA MARNE;ChIJu0XnlK0eEEgRohFVd8U9Lb0;Caisse d'Epargne Ag. Vannes Ouest;2.1;11.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22371;ELVEN;8, PLACE DE L'EGLISE;ChIJrSAPKGPnD0gRbNxSqGYKMx8;Caisse d'Epargne Elven;3.0;4.0;
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22374;LA ROCHE-BERNARD;35, RUE SAINT JAMES;ChIJ_XhW9GGMD0gRFTfzISrfm2c;Caisse d'Epargne La Roche-Bernard;3.6;14.0;
Caisse d'Epargne;14505;LOIRE CENTRE;100;CENTRE D'AFFAIRE BOURGES;7 RUE PIERRE LATECOERE;ChIJL57qI0aU-kcRbuMiuZ34Yns;Caisse d'Epargne Centre d'Affaire Bourges;4.5;2.0;
Caisse d'Epargne;14505;LOIRE CENTRE;105;BANQUE DU DIRIGEANT;40 RUE DE JAMES WATT;ChIJo1OWjurX_EcRj1_YXlq8aQ0;Caisse d'Epargne Banque du Dirigeant;1.0;1.0;
Caisse d'Epargne;14505;LOIRE CENTRE;110;BOURGES PELVOYSIN;17 BIS RUE DE PARMENTIER;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;115;SAINT GERMAIN DU PUY;PLACE DU 8 MAI 1945;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;116;SAINT AMAND MONTROND;2 RUE BENJAMIN CONSTANT;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;117;DUN SUR AURON;31, GRANDE RUE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;130;BOURGES REPUBLIQUE;14, BOULEVARD DE LA REPUBLIQUE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;132;BOURGES CARREFOUR;CHAUSSEE DE CHAPPE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;154;MEHUN SUR YEVRE;145, RUE JEANNE D'ARC;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;155;SAINT MARTIN D'AUXIGNY;14 PLACE DU PONT;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;202;TOURS-FORUM;7-9, AVENUE DE GRAMMONT;ChIJgd8RCs3V_EcRk6oqsITAf74;Caisse d'Epargne Tours-Forum;2.9;13.0;
Caisse d'Epargne;14505;LOIRE CENTRE;221;MONTLOUIS-SUR-LOIRE;44 QUATER AVENUE VICTOR LALOUX;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;224;CHATEAU-RENAULT;18, PLACE ARISTIDE BRIAND;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;240;CHINON;22, PLACE JEANNE D'ARC;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;244;BOURGUEIL;5, PLACE DE L'EGLISE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;245;LANGEAIS;9, RUE DE TOURS;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;250;JOUE-VICTOR HUGO;4. PLACE VICTOR HUGO;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;251;JOUE-VALLEE-VIOLETTE;33, RUE DE CHENONCEAUX;ChIJ4e8X-2nW_EcRST0rPTL8g9E;Caisse d'Epargne Joue-Vallee-Violette;2.1;7.0;
Caisse d'Epargne;14505;LOIRE CENTRE;252;BALLAN-MIRE;5F BOULEVARD LEO LAGRANGE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;255;AMBOISE;12 TER, QUAI DU GAL DE GAULLE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;261;CHAMBRAY-LES-TOURS;6, PLACE DU 11 NOVEMBRE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;262;TOURS-LES-FONTAINES;5 BIS GALERIE MARCHANDE STENDHAL;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;264;MONTBAZON;28, RUE NATIONALE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;271;FONDETTES;3, RUE EUGENE GOUIN;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;280;TOURS-MAGINOT;11, AVENUE MAGINOT;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;320;LA CHATRE;16 BIS, AVENUE ARISTIDE BRIAND;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;330;ARGENTON-SUR-CREUSE;19-21, RUE AUCLERT DESCOTTES;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;360;DEOLS;43BIS, AVENUE DU GENERAL DE GAUL;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;361;LE POINCONNET;46, AVENUE DE LA FORET;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;400;CENTRE D'AFFAIRE BLOIS;6 RUE DU PROFESSEUR MAUPAS;ChIJZ8teT-2n5EcR-3CCb-KLtFA;Caisse d'Epargne Centre d'Affaire Blois;4.0;3.0;
Caisse d'Epargne;14505;LOIRE CENTRE;410;VENDOME-FAUBOURG-CHARTRAIN;8, FAUBOURG CHARTRAIN;;;;;
